bay_id,slot_num,typedesc,fromday,today,starttime,endtime,duration_mins,disabilityext_mins,plain_english,is_strict,rule_category,id,exemption
29129,1,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,187,
29129,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,188,
29100,1,Loading Zone 30M,1,5,07:30:00,18:00:00,30.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,189,
30289,1,Loading Zone 30M 722,1,0,07:30:00,18:30:00,30.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,190,
30275,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,191,
30275,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,192,
30323,1,3P Meter,1,6,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,193,
30323,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,194,
30173,1,3P Meter,1,6,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,195,
30173,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,196,
25340,1,2P Meter,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,197,
27697,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,198,
25674,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,199,
25674,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,200,
25683,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,201,
25683,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,202,
28184,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,203,
28184,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,204,
28281,1,3P Ticket A,1,5,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,205,
25086,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,206,
30251,1,Loading Zone 15M,1,0,07:30:00,18:30:00,15.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,207,
26284,1,4P Meter,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,208,
26304,1,4P Ticket A,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,209,
27989,1,2P,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,210,
27784,1,2P,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,211,
25310,1,1P,1,0,07:30:00,22:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,212,
25651,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,213,
28787,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,214,
28787,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,215,
25402,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,216,
24920,1,2P Ticket A,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,217,
24920,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,218,
29895,1,2P Meter,1,5,09:00:00,16:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,219,
29895,3,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,220,
29895,4,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,221,
29895,6,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,222,
28780,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,223,
28780,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,224,
30149,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,225,
30149,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,226,
30317,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,227,
30317,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,228,
30148,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,229,
30148,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,230,
20793,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,231,
20793,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,232,
24727,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,233,
24727,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,234,
27906,1,P 02 Mins,1,5,07:30:00,09:00:00,2.0,5.0,Restriction: P 02 Mins. Check the physical sign for full details.,False,timed,235,
27906,2,4P,1,5,09:00:00,15:00:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,236,
27908,1,P 02 Mins,1,5,07:30:00,09:00:00,2.0,5.0,Restriction: P 02 Mins. Check the physical sign for full details.,False,timed,237,
27908,2,4P,1,5,09:00:00,15:00:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,238,
24744,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,239,
24744,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,240,
27675,1,2P,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,241,
30145,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,242,
30145,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,243,
26092,1,4P Ticket A,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,244,
24746,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,245,
25725,1,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,246,
25725,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,247,
25934,1,2P Meter,1,5,10:00:00,16:00:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,248,
25934,4,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,249,
30234,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,250,
30234,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,251,
28711,1,2P Disabled Only,1,0,07:30:00,18:30:00,120.0,0.0,Park for up to 2 hours. No payment required.,False,disabled,252,
20795,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,253,
20795,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,254,
29786,1,1/4P,1,6,07:30:00,18:30:00,15.0,30.0,Restriction: 1/4P. Check the physical sign for full details.,False,timed,255,
29786,2,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,256,
29786,3,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,257,
27766,1,3P,1,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,258,
29713,1,2P,1,6,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,259,
27837,1,1P,1,0,07:30:00,22:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,260,
29526,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,261,
29526,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,262,
27752,1,3P,1,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,263,
24937,1,1P Meter,1,5,10:00:00,16:00:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,264,
24937,2,2P Meter,1,5,19:00:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,265,
29967,1,3P Meter,1,5,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,266,
29740,1,2P,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,267,
27826,1,4P,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,268,
27811,1,3P,1,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,269,
27830,1,4P,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,270,
27892,1,4P,1,0,07:30:00,23:00:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,271,
27764,1,3P,1,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,272,
27900,1,4P,1,0,07:30:00,23:00:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,273,
28769,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,274,
28769,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,275,
26513,1,2P Meter,1,5,07:30:00,16:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,276,
26513,4,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,277,
30036,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,278,
30036,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,279,
27827,1,1P,1,0,07:30:00,22:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,280,
27843,1,1P,1,0,07:30:00,22:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,281,
25478,1,2P,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,282,
25462,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,283,
27432,2,1P,0,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,284,
30452,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,285,
30452,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,286,
25461,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,287,
24076,1,2P Ticket A,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,288,
24076,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,289,
30637,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,290,
24597,1,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,291,
24597,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,292,
21860,1,3P Meter,1,5,10:00:00,15:00:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,293,
21860,2,P 10 Mins,1,5,15:00:00,16:00:00,10.0,20.0,Restriction: P 10 Mins. Check the physical sign for full details.,False,timed,294,
29375,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,295,
29374,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,296,
23157,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,297,
23157,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,298,
30139,1,2P,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,299,
30139,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,300,
25452,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,301,
25481,1,2P,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,302,
