bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
8299,1,Loading Zone 1HR,loading,1,0,Monday,Sunday,Monday to Sunday,5am,12pm,60,1 hour,0,,True,,Loading zone — commercial vehicles only on Monday to Sunday 5am to 12pm. Regular parking allowed outside these hours. Also applies on public holidays.,False
8299,2,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,12pm,8:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 12pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
8299,3,2P,timed_free,0,0,Sunday,Sunday,Sundays only,12pm,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 12pm to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1705,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4380,1,4P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4380,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3473,1,Loading Zone 30M,loading,1,5,Monday,Friday,Monday to Friday,7:30am,7:30pm,30,30 minutes,0,,False,,Loading zone — commercial vehicles only on Monday to Friday 7:30am to 7:30pm. Regular parking allowed outside these hours.,True
3473,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,7:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 7:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6325,1,1/4P,timed_free,1,0,Monday,Sunday,Monday to Sunday,12am,11:59pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Sunday between 12am to 11:59pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,True
5318,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5318,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4562,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5694,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5694,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4421,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4421,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6213,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6213,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6218,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6218,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4575,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4575,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5447,1,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
1286,1,Clearway (Tow away),tow_away,1,5,Monday,Friday,Monday to Friday,7am,10am,0,0 minutes,0,,False,,Tow away zone on Monday to Friday 7am to 10am. Your vehicle will be towed.,False
1286,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,10am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 10am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
1286,3,Clearway (Tow away),tow_away,1,5,Monday,Friday,Monday to Friday,4pm,7pm,0,0 minutes,0,,False,,Tow away zone on Monday to Friday 4pm to 7pm. Your vehicle will be towed.,False
1286,4,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1286,5,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5434,1,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
4427,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4427,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5036,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5556,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5556,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1313,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1313,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8977,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
8977,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8851,1,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,7:30am,11pm,120,2 hours,240,4 hours,False,Resident Permit Area 5,Park for up to 2 hours on Monday to Saturday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 5. Free to park outside these hours.,True
1498,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1498,2,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
5581,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5581,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8192,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,60,1 hour,120,2 hours,True,,Park for up to 1 hour on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours. Also applies on public holidays.,True
5426,1,1P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
5426,2,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
3001,1,1/2P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
3001,2,2P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on weekends between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3930,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
3930,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
8506,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8042,1,1/2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,30,30 minutes,60,1 hour,True,,Park for up to 30 minutes on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 1 hour. Free to park outside these hours. Also applies on public holidays.,True
4361,1,4P Ticket A,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4361,2,2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4262,1,2P Ticket A,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4262,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8217,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,60,1 hour,120,2 hours,True,,Park for up to 1 hour on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours. Also applies on public holidays.,True
8673,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
8366,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
6159,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
4085,1,4P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
4085,2,4P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
